t,r,u,y,d
46.216,0.518,0.17837,0.53047,2.3215
46.224,0.518,0.1569,0.53152,2.3368
46.232,0.518,0.154,0.53155,2.3472
46.239,0.518,0.12822,0.53274,2.3622
46.247,0.518,0.15466,0.53116,2.3711
46.255,0.518,0.17945,0.52973,2.3876
46.263,0.518,0.15627,0.53092,2.3876
46.271,0.518,0.068117,0.53524,2.3876
46.278,0.518,0.043261,0.53625,2.3965
46.286,0.518,0.14213,0.53131,2.413
46.294,0.518,0.10687,0.53298,2.413
46.302,0.518,0.046924,0.53582,2.4205
46.309,0.518,0.014441,0.53723,2.4384
46.317,0.518,0.071257,0.53437,2.4384
46.325,0.518,0.014767,0.53705,2.4384
46.333,0.518,-0.020453,0.53846,2.4384
46.34,0.518,0.048581,0.53478,2.4384
46.348,0.518,0.042877,0.53502,2.4384
46.356,0.518,-0.016628,0.538,2.4384
46.364,0.518,-0.018038,0.53779,2.445
46.371,0.518,0.00083566,0.53692,2.4638
46.379,0.518,-0.00014714,0.5368,2.4638
46.387,0.518,-0.06245,0.53961,2.4638
46.395,0.518,-0.02712,0.53758,2.4638
46.402,0.518,-0.020071,0.53714,2.4638
46.41,0.518,-0.067789,0.53944,2.4638
46.418,0.518,-0.069036,0.53928,2.4638
46.426,0.518,-0.098432,0.54058,2.4638
46.433,0.518,-0.0031672,0.53557,2.4638
46.441,0.518,-0.033442,0.53696,2.4638
46.449,0.518,-0.048202,0.53767,2.4638
46.457,0.518,-0.05935,0.53823,2.4638
46.464,0.518,-0.086848,0.5393,2.4638
46.472,0.518,-0.058551,0.53761,2.4638
46.48,0.518,-0.085229,0.53898,2.4638
46.488,0.51776,-0.057899,0.53722,2.4638
46.495,0.51711,-0.07763,0.53738,2.4638
46.503,0.51564,-0.11816,0.53777,2.4638
46.511,0.51329,-0.16153,0.53735,2.4638
46.519,0.51034,-0.19574,0.53591,2.4638
46.526,0.50699,-0.23443,0.53422,2.4638
46.534,0.50281,-0.31471,0.53383,2.4638
46.542,0.49793,-0.38546,0.53246,2.4638
46.55,0.49248,-0.37005,0.526,2.4506
46.557,0.48602,-0.32313,0.51672,2.4384
46.565,0.479,-0.41515,0.5139,2.4384
46.573,0.47158,-0.46423,0.50865,2.4244
46.581,0.46341,-0.46797,0.50045,2.3997
46.588,0.45468,-0.53468,0.49484,2.3751
46.596,0.44474,-0.55728,0.48588,2.3488
46.604,0.43423,-0.59931,0.47712,2.3227
46.612,0.42374,-0.65205,0.46873,2.2981
46.619,0.41268,-0.67862,0.45867,2.2735
46.627,0.40107,-0.73548,0.44957,2.2489
46.635,0.3881,-0.76755,0.4377,2.2227
46.643,0.37446,-0.80706,0.42576,2.1831
46.65,0.36108,-0.87466,0.41547,2.1464
46.658,0.34714,-0.93551,0.40422,2.1101
46.666,0.33263,-0.98757,0.39194,2.0608
46.674,0.31773,-1.0273,0.37854,2.0116
46.681,0.30162,-1.0746,0.3643,1.9597
46.689,0.28478,-1.1251,0.34931,1.9068
46.697,0.26853,-1.1774,0.33518,1.8576
46.705,0.25187,-1.2382,0.32099,1.8083
46.712,0.2349,-1.2804,0.3054,1.7496
46.72,0.21642,-1.3107,0.28798,1.682
46.728,0.19718,-1.3563,0.27049,1.6178
46.736,0.17903,-1.383,0.25321,1.5542
46.743,0.16042,-1.4394,0.23692,1.4955
46.751,0.14168,-1.4668,0.21877,1.4217
46.759,0.12167,-1.5323,0.20144,1.3444
46.767,0.10051,-1.5645,0.18131,1.2644
46.774,0.080742,-1.5928,0.16229,1.1906
46.782,0.060833,-1.6343,0.14391,1.1167
46.79,0.040675,-1.6672,0.12478,1.0429
46.798,0.020404,-1.724,0.10674,0.96186
46.805,-0.00090509,-1.791,0.087949,0.86706
46.813,-0.023338,-1.7578,0.063139,0.77763
46.821,-0.04401,-1.7049,0.03896,0.68718
46.829,-0.064942,-1.6566,0.015065,0.60611
46.836,-0.085876,-1.7021,-0.0041972,0.51408
46.844,-0.1076,-1.8584,-0.018565,0.41841
46.852,-0.13084,-1.7754,-0.046055,0.28871
46.86,-0.15178,-2.2129,-0.046144,0.21042
46.867,-0.17281,-1.2112,-0.11818,0.082162
46.875,-0.19404,-2.0952,-0.095193,-0.003073
46.883,-0.21557,-1.0182,-0.17165,-0.11844
46.891,-0.23861,-1.6786,-0.16165,-0.20701
46.899,-0.25954,-1.1618,-0.20958,-0.31199
46.906,-0.28039,-1.4011,-0.21817,-0.4236
46.914,-0.30093,-1.6111,-0.22972,-0.51231
46.922,-0.32141,-1.0516,-0.2778,-0.64334
46.93,-0.34197,-2.0446,-0.25001,-0.709
46.937,-0.36424,-1.0867,-0.32001,-0.84975
46.945,-0.38401,-2.3254,-0.27869,-0.91894
46.953,-0.40371,-1.0632,-0.36143,-1.0498
46.961,-0.42304,-2.6107,-0.30416,-1.1127
46.968,-0.44228,-0.87402,-0.41093,-1.2506
46.976,-0.463,-2.2562,-0.3631,-1.3256
46.984,-0.48154,-0.75973,-0.45704,-1.4563
46.992,-0.49965,-1.8131,-0.42239,-1.5124
46.999,-0.5171,-0.71236,-0.49633,-1.6109
47.007,-0.5347,-1.3609,-0.48084,-1.7105
47.015,-0.5537,-1.2465,-0.50692,-1.8205
47.023,-0.57026,-1.2271,-0.52389,-1.9155
47.03,-0.58611,-1.8862,-0.5082,-1.9975
47.038,-0.60162,-1.4443,-0.54547,-2.1355
47.046,-0.61709,-2.7852,-0.49469,-2.1648
47.054,-0.63184,-1.2887,-0.58456,-2.2868
47.061,-0.64752,-2.2436,-0.55343,-2.3478
47.069,-0.66106,-1.349,-0.61285,-2.4423
47.077,-0.67422,-1.202,-0.63324,-2.4928
47.085,-0.687,-1.114,-0.6509,-2.567
47.092,-0.69901,-0.74865,-0.68113,-2.6655
47.1,-0.71172,-1.1995,-0.67159,-2.7492
47.108,-0.7229,-1.2551,-0.68001,-2.8231
47.116,-0.73298,-1.7691,-0.66458,-2.8969
47.123,-0.74267,-1.7769,-0.67466,-2.9708
47.131,-0.75159,-1.8057,-0.68283,-3.0204
47.139,-0.7612,-1.5942,-0.70352,-3.1013
47.147,-0.76894,-1.3295,-0.72502,-3.1506
47.154,-0.77631,-1.251,-0.73626,-3.1998
47.162,-0.78253,-0.9743,-0.75708,-3.2733
47.17,-0.78836,-0.96478,-0.76356,-3.3237
47.178,-0.79382,-0.56467,-0.78908,-3.3729
47.185,-0.79875,-0.59904,-0.7924,-3.4284
47.193,-0.80264,-0.37658,-0.80736,-3.4777
47.201,-0.80577,-0.76046,-0.7913,-3.5269
47.209,-0.80851,-0.94261,-0.78462,-3.5762
47.216,-0.81019,-1.4157,-0.76286,-3.6254
47.224,-0.81155,-1.401,-0.76571,-3.6807
47.232,-0.81197,-1.3199,-0.77083,-3.7066
47.24,-0.812,-0.19339,-0.82667,-3.7219
47.247,-0.812,-0.39411,-0.81679,-3.7547
47.255,-0.81133,-0.19148,-0.82659,-3.7805
47.263,-0.81046,-0.21907,-0.82404,-3.808
47.271,-0.80932,-0.19089,-0.82396,-3.8329
47.278,-0.80746,-0.36261,-0.81357,-3.8575
47.286,-0.80552,-0.43763,-0.80764,-3.8821
47.294,-0.80294,-0.48254,-0.80292,-3.9067
47.302,-0.79991,-0.47624,-0.80045,-3.9116
47.309,-0.79647,-0.33475,-0.80409,-3.9333
47.317,-0.79264,-0.20431,-0.80682,-3.937
47.325,-0.78844,-0.065045,-0.80947,-3.937
47.333,-0.78386,0.004251,-0.80813,-3.937
47.34,-0.77891,0.040666,-0.80491,-3.937
47.348,-0.77334,0.022793,-0.79778,-3.937
47.356,-0.76754,0.048617,-0.79316,-3.9576
47.364,-0.76141,0.12229,-0.79053,-3.9624
47.371,-0.75491,0.23313,-0.7894,-3.9434
47.379,-0.74832,0.35951,-0.78891,-3.937
47.387,-0.74043,0.36951,-0.78126,-3.937
47.395,-0.73286,0.19321,-0.76451,-3.937
47.402,-0.7252,0.33363,-0.7634,-3.9179
47.41,-0.71715,0.36433,-0.75663,-3.9116
47.418,-0.70874,0.37198,-0.74836,-3.8941
47.426,-0.69995,0.41587,-0.74153,-3.8695
47.433,-0.69021,0.42683,-0.73175,-3.8426
47.441,-0.68068,0.43698,-0.72245,-3.8171
47.449,-0.6711,0.49033,-0.71531,-3.7925
47.457,-0.66114,0.48958,-0.70502,-3.7678
47.464,-0.65106,0.55344,-0.69778,-3.7432
47.472,-0.63982,0.58365,-0.68753,-3.7164
47.48,-0.62865,0.60814,-0.67751,-3.6908
47.488,-0.6178,0.62531,-0.66713,-3.6662
47.495,-0.60669,0.6667,-0.65765,-3.6256
47.503,-0.59545,0.687,-0.64697,-3.5916
47.511,-0.58326,0.73633,-0.6368,-3.5649
47.519,-0.57125,0.78984,-0.62684,-3.5223
47.527,-0.55937,0.84975,-0.61764,-3.4731
47.534,-0.54735,0.89443,-0.60767,-3.4239
47.542,-0.53533,0.95217,-0.59796,-3.3746
47.55,-0.5231,0.94926,-0.58494,-3.3254
47.558,-0.50976,0.92513,-0.57,-3.2725
47.565,-0.49669,1.028,-0.56167,-3.2206
47.573,-0.48428,1.0474,-0.54977,-3.1714
47.581,-0.47166,1.0286,-0.53569,-3.1221
47.589,-0.45907,1.0675,-0.52449,-3.0729
47.596,-0.44557,1.1039,-0.51219,-3.0202
47.604,-0.43203,1.0631,-0.49608,-2.9681
47.612,-0.41924,1.0379,-0.48168,-2.9189
47.62,-0.40645,1.1053,-0.4717,-2.8566
47.627,-0.39366,1.1792,-0.46203,-2.795
47.635,-0.38002,1.1974,-0.4488,-2.7294
47.643,-0.36642,1.2168,-0.43569,-2.6648
47.651,-0.35383,1.1575,-0.41952,-2.6025
47.658,-0.34124,1.0686,-0.40206,-2.5409
47.666,-0.32862,1.1084,-0.39115,-2.4917
47.674,-0.31622,1.1883,-0.38216,-2.4318
47.682,-0.3031,1.1657,-0.36737,-2.365
47.689,-0.28981,1.1359,-0.35218,-2.2999
47.697,-0.27759,1.1731,-0.34133,-2.2376
47.705,-0.26557,1.1642,-0.32828,-2.1776
47.713,-0.25371,1.1275,-0.31411,-2.1137
47.72,-0.24146,1.143,-0.30202,-2.0514
47.728,-0.22913,1.1376,-0.28902,-1.9835
47.736,-0.21789,1.1067,-0.27584,-1.9235
47.744,-0.20665,1.1532,-0.26643,-1.8597
47.751,-0.19555,1.2155,-0.25807,-1.8104
47.759,-0.18432,1.1091,-0.2411,-1.7492
47.767,-0.17301,1.0931,-0.22853,-1.6802
47.775,-0.1627,1.1556,-0.22111,-1.631
47.782,-0.15277,1.0972,-0.20779,-1.5725
47.79,-0.14308,1.0403,-0.19467,-1.5071
47.798,-0.13351,1.0554,-0.18554,-1.4579
47.806,-0.12395,1.043,-0.17491,-1.4067
47.813,-0.11439,1.0256,-0.16406,-1.3438
47.821,-0.10586,1.0304,-0.1552,-1.2784
47.829,-0.097575,1.0496,-0.14756,-1.2292
47.837,-0.089822,0.96878,-0.13517,-1.18
47.844,-0.081903,0.92773,-0.12495,-1.129
47.852,-0.07385,1.0357,-0.12197,-1.0752
47.86,-0.066728,0.92131,-0.10906,-1.0259
47.868,-0.060248,0.84477,-0.098395,-0.97669
47.875,-0.054142,0.87041,-0.093354,-0.92746
47.883,-0.048146,0.83313,-0.08508,-0.88285
47.891,-0.042008,0.75661,-0.074751,-0.84805
47.899,-0.036968,0.73915,-0.068539,-0.79881
47.906,-0.032124,0.77069,-0.065235,-0.75579
47.914,-0.02786,0.73282,-0.058862,-0.72575
47.922,-0.023742,0.70189,-0.053127,-0.68116
47.93,-0.020244,0.73969,-0.050994,-0.65158
47.937,-0.016813,0.57873,-0.039349,-0.60335
47.945,-0.013884,0.46861,-0.030861,-0.57874
47.953,-0.011631,0.57116,-0.033484,-0.54944
47.961,-0.0097544,0.5498,-0.030279,-0.5041
47.968,-0.0082319,0.47266,-0.024808,-0.47904
47.976,-0.0070266,0.46247,-0.023007,-0.45169
47.984,-0.0063256,0.49988,-0.02401,-0.42708
47.992,-0.006,0.38843,-0.018056,-0.40246
47.999,-0.006,0.31918,-0.014496,-0.381
48.007,-0.006,0.39093,-0.017898,-0.36593
48.015,-0.0057429,0.37529,-0.016629,-0.33927
48.023,-0.0053374,0.27221,-0.010998,-0.3302
48.03,-0.0046994,0.2554,-0.0095509,-0.31431
48.038,-0.0036862,0.27357,-0.0095241,-0.3048
48.046,-0.0025232,0.23539,-0.006493,-0.29048
48.054,-0.0012689,0.19852,-0.0031815,-0.26393
48.061,0.00045445,0.23702,-0.0034036,-0.254
48.069,0.0021542,0.28526,-0.004,-0.254
48.077,0.0041572,0.2535,-0.00060704,-0.23964
48.085,0.0062693,0.20791,0.0037109,-0.2286
48.092,0.0088122,0.20691,0.0063516,-0.21397
48.1,0.011435,0.24369,0.0074392,-0.2032
48.108,0.014215,0.24685,0.010095,-0.1888
48.116,0.017101,0.26088,0.012214,-0.1778
48.123,0.020219,0.27287,0.014826,-0.16496
48.131,0.023708,0.26859,0.018528,-0.1524
48.139,0.027425,0.25216,0.023042,-0.13952
48.147,0.031351,0.2936,0.024925,-0.127
48.155,0.035228,0.32111,0.027447,-0.11412
48.162,0.039104,0.29395,0.032895,-0.089509
48.17,0.043337,0.26829,0.038405,-0.0762
48.178,0.048084,0.28425,0.042211,-0.064172
48.186,0.052841,0.36239,0.04322,-0.0508
48.193,0.057492,0.35396,0.048412,-0.03867
48.201,0.062323,0.3535,0.053515,-0.014054
48.209,0.067362,0.36797,0.057893,0.010562
48.217,0.072864,0.3828,0.062624,0.0254
48.224,0.078492,0.41646,0.066616,0.03757
48.232,0.08371,0.40152,0.072814,0.062187
48.24,0.089304,0.44136,0.07647,0.086802
48.248,0.095119,0.42444,0.082975,0.11142
48.255,0.10093,0.41139,0.0896,0.127
48.263,0.10703,0.48332,0.092124,0.13643
48.271,0.11331,0.47032,0.099249,0.16304
48.279,0.11928,0.47343,0.10537,0.18766
48.286,0.12549,0.45306,0.11252,0.21227
48.294,0.13169,0.48815,0.11698,0.23689
48.302,0.1383,0.58457,0.11888,0.26258
48.31,0.14529,0.49815,0.13035,0.2893
48.317,0.15164,0.56124,0.13371,0.31391
48.325,0.15823,0.47472,0.14464,0.33853
48.333,0.1647,0.54524,0.14784,0.36314
48.341,0.17127,0.57472,0.15327,0.38873
48.348,0.17845,0.53644,0.16238,0.41555
48.356,0.18517,0.61693,0.16513,0.44017
48.364,0.19203,0.54388,0.17561,0.46478
48.372,0.19862,0.71698,0.17375,0.4894
48.379,0.20521,0.61371,0.18561,0.52003
48.387,0.212,0.616,0.1925,0.56478
48.395,0.21924,0.59679,0.201,0.59182
48.403,0.22583,0.60317,0.20735,0.61644
48.41,0.23242,0.68596,0.21008,0.64106
48.418,0.23901,0.53648,0.2244,0.67095
48.426,0.24577,0.62315,0.22707,0.71633
48.434,0.25304,0.55405,0.23771,0.74348
48.441,0.25954,0.6574,0.23896,0.7681
48.449,0.26582,0.67602,0.24476,0.79802
48.457,0.27234,0.58131,0.25598,0.84273
48.465,0.27868,0.60102,0.26142,0.86788
48.472,0.28555,0.5634,0.2704,0.89513
48.48,0.29166,0.6481,0.27242,0.9251
48.488,0.29755,0.58413,0.28173,0.96977
48.496,0.30369,0.54355,0.28984,0.99438
48.503,0.30946,0.61769,0.29205,1.019
48.511,0.315,0.59848,0.29872,1.0465
48.519,0.32142,0.61754,0.30421,1.0968
48.527,0.32684,0.49068,0.3163,1.1214
48.534,0.33222,0.55841,0.31829,1.146
48.542,0.33726,0.60607,0.32122,1.1707
48.55,0.34234,0.535,0.32994,1.1972
48.558,0.34793,0.52968,0.33583,1.2485
48.565,0.35258,0.50666,0.34189,1.2731
48.573,0.35723,0.54859,0.34472,1.2977
48.581,0.36186,0.48454,0.35224,1.3223
48.589,0.36614,0.49444,0.35608,1.347
48.596,0.37089,0.52571,0.35948,1.3747
48.604,0.37477,0.44619,0.36749,1.3993
48.612,0.37862,0.45544,0.37077,1.424
48.62,0.38211,0.41841,0.37639,1.4486
48.627,0.3856,0.49594,0.376,1.4732
48.635,0.38909,0.41562,0.38336,1.4978
48.643,0.3922,0.38207,0.38847,1.5256
48.651,0.39529,0.52942,0.38387,1.5502
48.658,0.398,0.42,0.392,1.5748
48.666,0.40033,0.41515,0.39472,1.5994
48.674,0.40265,0.25816,0.40494,1.6241
48.682,0.40487,0.50871,0.39479,1.651
48.689,0.4068,0.32601,0.406,1.6511
48.697,0.40835,0.33183,0.40717,1.6757
48.705,0.40991,0.26427,0.41209,1.7003
48.713,0.41109,0.28274,0.4124,1.7018
48.72,0.412,0.26274,0.41442,1.7273
48.728,0.41278,0.19781,0.41829,1.7519
48.736,0.41355,0.23934,0.41689,1.7526
48.744,0.41396,0.2101,0.41862,1.7757
48.751,0.414,0.17002,0.42091,1.778
48.759,0.414,0.11877,0.42325,1.7898
48.767,0.414,0.08046,0.42487,1.8034
48.775,0.41363,0.16407,0.42042,1.8034
48.783,0.41325,0.062628,0.42494,1.8258
48.79,0.41252,0.082896,0.42322,1.8288
48.798,0.41174,0.098844,0.42149,1.8288
48.806,0.41052,0.094684,0.42048,1.8288
48.814,0.40899,-0.0058499,0.42393,1.8512
48.821,0.40744,-0.040318,0.42406,1.8542
48.829,0.40589,0.011887,0.41973,1.8542
48.837,0.40402,-0.027413,0.41975,1.8542
48.845,0.40152,-0.059242,0.41861,1.8542
48.852,0.39915,-0.10471,0.4184,1.8542
48.86,0.39682,-0.10953,0.41609,1.8542
48.868,0.39386,-0.15259,0.41528,1.8542
48.876,0.39107,-0.24855,0.41703,1.8542
48.883,0.38806,-0.24869,0.4138,1.8542
48.891,0.38432,-0.319,0.41336,1.8542
48.899,0.38074,-0.30644,0.40884,1.8542
48.907,0.37725,-0.27205,0.40333,1.8542
48.914,0.37347,-0.22226,0.39702,1.8356
48.922,0.36931,-0.32135,0.39773,1.8288
48.93,0.36463,-0.39759,0.39665,1.8288
48.938,0.36023,-0.32034,0.38805,1.8094
48.945,0.35568,-0.3718,0.38589,1.8034
48.953,0.35103,-0.35922,0.38038,1.7855
48.961,0.34637,-0.40653,0.37773,1.7609
48.969,0.34099,-0.4336,0.3735,1.7526
48.976,0.33578,-0.42244,0.36759,1.7339
48.984,0.33045,-0.45916,0.36403,1.7272
48.992,0.3253,-0.45713,0.35808,1.7101
49,0.31974,-0.448,0.352,1.6855
49.007,0.31417,-0.5037,0.34902,1.6764
49.015,0.30801,-0.5204,0.34335,1.6595
49.023,0.30195,-0.52518,0.33729,1.6338
49.031,0.29613,-0.54489,0.33225,1.6092
49.038,0.29007,-0.59127,0.32819,1.5846
49.046,0.2841,-0.59095,0.32191,1.5748
49.054,0.27756,-0.5894,0.31487,1.5588
49.062,0.27107,-0.6074,0.30892,1.533
49.069,0.26486,-0.62,0.30311,1.5084
49.077,0.25843,-0.6326,0.29706,1.4838
49.085,0.25206,-0.63191,0.29019,1.4591
49.093,0.24514,-0.63715,0.28322,1.4326
49.1,0.23821,-0.64523,0.27661,1.4067
49.108,0.23162,-0.65303,0.27025,1.3821
49.116,0.22525,-0.65966,0.26383,1.3434
49.124,0.21884,-0.67148,0.25745,1.3075
49.131,0.21225,-0.67804,0.25085,1.2829
49.139,0.20521,-0.67817,0.24361,1.2566
49.147,0.19822,-0.68156,0.23662,1.2305
49.155,0.19163,-0.68831,0.23003,1.2058
49.162,0.18504,-0.68955,0.22324,1.1812
49.17,0.17845,-0.6966,0.21682,1.1448
49.178,0.17163,-0.69416,0.20944,1.105
49.186,0.16482,-0.70752,0.20309,1.0788
49.193,0.15842,-0.7067,0.19624,1.0542
49.201,0.15203,-0.68971,0.18859,1.0296
49.209,0.14562,-0.70548,0.18299,0.99392
49.217,0.13905,-0.71138,0.17646,0.95348
49.224,0.13241,-0.71499,0.16961,0.92715
49.232,0.1264,-0.71093,0.16304,0.90254
49.24,0.12041,-0.70662,0.15658,0.86685
49.248,0.11437,-0.70108,0.15012,0.82791
49.255,0.10855,-0.69586,0.14365,0.80329
49.263,0.1026,-0.71057,0.1382,0.77743
49.271,0.096749,-0.706,0.13182,0.75088
49.279,0.091322,-0.69252,0.1254,0.72627
49.286,0.085895,-0.69014,0.11964,0.6921
49.294,0.080467,-0.68458,0.11378,0.65163
49.302,0.074933,-0.66818,0.10722,0.62588
49.31,0.06964,-0.66548,0.10146,0.59923
49.317,0.064988,-0.67773,0.097049,0.57461
49.325,0.060336,-0.70102,0.093333,0.54119
49.333,0.055684,-0.63289,0.085031,0.49998
49.341,0.050967,-0.62172,0.079637,0.47433
49.348,0.046484,-0.61283,0.074429,0.44757
49.356,0.042468,-0.60391,0.069668,0.42296
49.364,0.038458,-0.58921,0.064896,0.39834
49.372,0.034854,-0.57058,0.059883,0.37372
49.379,0.03108,-0.56871,0.056066,0.34911
49.387,0.027578,-0.53051,0.050675,0.32367
49.395,0.024179,-0.52307,0.046469,0.2967
49.403,0.021193,-0.50602,0.042393,0.27208
49.411,0.01848,-0.49763,0.039063,0.254
49.418,0.015857,-0.46398,0.034747,0.24825
49.426,0.013464,-0.47318,0.032307,0.22293
49.434,0.011021,-0.44629,0.028505,0.19585
49.442,0.0090826,-0.43562,0.025765,0.17123
49.449,0.0071444,-0.40254,0.022344,0.1524
49.457,0.0053636,-0.39844,0.020327,0.1474
49.465,0.0041721,-0.38496,0.01802,0.12218
49.473,0.0028877,-0.36445,0.015671,0.1016
49.48,0.0018165,-0.33887,0.013233,0.095773
49.488,0.0010412,-0.32321,0.011762,0.0762
49.496,0.00033293,-0.30946,0.010398,0.071941
49.504,0,-0.27741,0.0084,0.0508
49.511,0,-0.27491,0.0080609,0.043622
49.519,0,-0.2459,0.0066399,0.0254
49.527,0,-0.25374,0.0068615,0.0211
49.535,-5.535e-05,-0.22328,0.0051447,0
49.542,-0.00044301,-0.2222,0.004628,0
49.55,-0.00087005,-0.19979,0.003165,-0.002224
49.558,-0.0017366,-0.20288,0.0023902,-0.0254
49.566,-0.0025119,-0.18332,0.00056789,-0.0254
49.573,-0.0033309,-0.21404,0.0013819,-0.02817
49.581,-0.0044938,-0.19722,-0.00055642,-0.0508
49.589,-0.0056866,-0.18838,-0.0024649,-0.0508
49.597,-0.0074264,-0.1967,-0.0037132,-0.054394
49.604,-0.008977,-0.20733,-0.004577,-0.0762
49.612,-0.010528,-0.21024,-0.0061276,-0.0762
49.62,-0.012098,-0.21354,-0.0076782,-0.0762
49.628,-0.014043,-0.22364,-0.0092575,-0.076657
49.635,-0.016369,-0.20426,-0.012359,-0.10127
49.643,-0.018595,-0.22627,-0.013828,-0.1016
49.651,-0.020941,-0.21962,-0.01644,-0.10288
49.659,-0.023647,-0.2499,-0.017263,-0.127
49.666,-0.025973,-0.24506,-0.020364,-0.127
49.674,-0.028682,-0.2699,-0.021933,-0.127
49.682,-0.032146,-0.26066,-0.025283,-0.1524
49.69,-0.034868,-0.2906,-0.026893,-0.15294
49.697,-0.037969,-0.27219,-0.031157,-0.17755
49.705,-0.04107,-0.27967,-0.033886,-0.1778
49.713,-0.044543,-0.29579,-0.0366,-0.20139
49.721,-0.048082,-0.3043,-0.040064,-0.20378
49.728,-0.051571,-0.31689,-0.042777,-0.22839
49.736,-0.055444,-0.31604,-0.046644,-0.2286
49.744,-0.058948,-0.33181,-0.049404,-0.25222
49.752,-0.062797,-0.3357,-0.053197,-0.254
49.759,-0.066673,-0.35858,-0.055684,-0.27606
49.767,-0.071028,-0.36583,-0.059828,-0.2794
49.775,-0.074926,-0.38836,-0.062981,-0.30306
49.783,-0.079163,-0.37469,-0.067884,-0.32768
49.79,-0.083428,-0.39562,-0.071184,-0.3302
49.798,-0.087692,-0.38222,-0.075963,-0.35151
49.806,-0.092464,-0.39747,-0.080125,-0.37906
49.814,-0.09677,-0.38998,-0.085092,-0.381
49.821,-0.10103,-0.41427,-0.088389,-0.40313
49.829,-0.1053,-0.42052,-0.092498,-0.42775
49.837,-0.10989,-0.42343,-0.096763,-0.4318
49.845,-0.11507,-0.43646,-0.10116,-0.45441
49.852,-0.11944,-0.43975,-0.10579,-0.47938
49.86,-0.12404,-0.45095,-0.11011,-0.4826
49.868,-0.12869,-0.44164,-0.11534,-0.50321
49.876,-0.13335,-0.45773,-0.11921,-0.52782
49.883,-0.138,-0.45176,-0.1242,-0.55244
49.891,-0.14314,-0.45868,-0.12889,-0.57966
49.899,-0.1479,-0.45043,-0.13415,-0.5842
49.907,-0.15255,-0.47068,-0.13802,-0.60406
49.914,-0.15721,-0.46198,-0.14301,-0.62868
49.922,-0.16157,-0.47213,-0.14728,-0.65329
49.93,-0.16658,-0.46539,-0.15281,-0.68041
49.938,-0.17136,-0.48002,-0.15682,-0.7057
49.945,-0.17601,-0.46468,-0.16242,-0.7112
49.953,-0.18038,-0.4746,-0.1666,-0.72953
49.961,-0.18492,-0.47755,-0.17092,-0.75415
49.969,-0.18972,-0.47223,-0.17632,-0.78116
49.976,-0.19442,-0.47175,-0.18092,-0.80656
49.984,-0.19878,-0.47272,-0.18518,-0.83117
49.992,-0.20305,-0.48062,-0.18917,-0.85579
50,-0.20731,-0.4754,-0.19384,-0.8636
50.007,-0.21132,-0.48109,-0.19787,-0.87962
50.015,-0.21582,-0.48769,-0.20194,-0.90641
50.023,-0.21998,-0.49078,-0.20598,-0.93203
50.031,-0.22385,-0.47078,-0.21118,-0.95664
50.039,-0.22773,-0.47328,-0.21522,-0.98126
50.046,-0.23161,-0.46296,-0.21953,-0.9906
50.054,-0.23555,-0.46209,-0.22369,-1.0072
50.062,-0.23946,-0.44739,-0.22826,-1.0329
50.07,-0.24308,-0.45602,-0.23127,-1.0575
50.077,-0.24633,-0.45193,-0.23514,-1.0821
50.085,-0.24966,-0.43628,-0.23926,-1.0922
50.093,-0.25318,-0.43324,-0.24278,-1.1079
50.101,-0.25643,-0.42765,-0.24654,-1.1337
50.108,-0.25929,-0.4234,-0.24993,-1.1584
50.116,-0.26224,-0.41038,-0.25349,-1.1684
50.124,-0.26512,-0.40534,-0.2565,-1.1822
50.132,-0.26763,-0.39211,-0.25985,-1.2068
50.139,-0.27012,-0.376,-0.26332,-1.2192
50.147,-0.27258,-0.36277,-0.26647,-1.2338
50.155,-0.27491,-0.35899,-0.26909,-1.2584
50.163,-0.27703,-0.34911,-0.27185,-1.27
50.17,-0.27897,-0.33983,-0.27418,-1.2823
50.178,-0.28103,-0.32796,-0.27666,-1.2954
50.186,-0.28287,-0.32456,-0.27884,-1.3093
50.194,-0.28442,-0.31028,-0.28126,-1.3339
50.201,-0.28578,-0.29329,-0.28339,-1.3462
50.209,-0.28694,-0.2932,-0.28451,-1.3577
50.217,-0.28818,-0.27486,-0.28676,-1.3716
50.225,-0.28921,-0.25832,-0.28862,-1.3716
50.232,-0.28999,-0.24571,-0.28998,-1.3839
50.24,-0.29076,-0.23755,-0.29116,-1.397
50.248,-0.29137,-0.22682,-0.29228,-1.4078
50.256,-0.29176,-0.21693,-0.29304,-1.4224
50.263,-0.292,-0.21017,-0.29346,-1.4224
50.271,-0.292,-0.20003,-0.29411,-1.4409
50.279,-0.292,-0.17464,-0.29546,-1.4478
50.287,-0.292,-0.16932,-0.2956,-1.4478
50.294,-0.292,-0.1595,-0.29629,-1.4478
50.302,-0.292,-0.14134,-0.29707,-1.469
50.31,-0.292,-0.14258,-0.29683,-1.4732
50.318,-0.292,-0.1179,-0.29823,-1.4732
50.325,-0.292,-0.13837,-0.29702,-1.4732
50.333,-0.292,-0.11863,-0.2978,-1.4732
50.341,-0.292,-0.11882,-0.298,-1.4732
50.349,-0.292,-0.096153,-0.29906,-1.4732
50.356,-0.292,-0.11121,-0.29816,-1.4952
50.364,-0.292,-0.093934,-0.299,-1.4986
50.372,-0.292,-0.095637,-0.29888,-1.4986
50.38,-0.292,-0.076867,-0.29973,-1.4986
50.387,-0.292,-0.087994,-0.29898,-1.4986
